exec_date,index,entity,period,total,mean,stdev,min,p25,p50,p75,max,no_data,pv_max_lim,pv_min_lim,pv_period,pv_value,var_coef
2020-12-14 18:53:56.200330,0,00000,1,5509.0,550.9,83.6797,453.0,480.75,551.5,583.5,752.0,0,0.05008944543828265,-0.2566489361702128,2020-2019,0.01532567049808429,13.5616
2020-12-14 18:53:56.200330,1,00000,2,7163.0,716.3,45.876,652.0,679.5,716.0,734.0,811.0,0,0.061518324607329845,-0.09864364981504316,2020-2019,-0.03273809523809524,13.5616
2020-12-14 18:53:56.200330,2,00000,3,7040.0,704.0,63.0428,559.0,680.75,717.5,738.25,802.0,0,0.11543810848400557,-0.09351620947630923,2020-2019,-0.22558459422283356,13.5616
2020-12-14 18:53:56.200330,3,00000,4,6919.0,691.9,52.9215,590.0,681.0,694.5,732.0,768.0,0,0.08781869688385269,-0.07421875,2020-2019,-0.24011713030746706,13.5616
2020-12-14 18:53:56.200330,4,00000,5,7231.0,723.1,71.0752,568.0,698.25,723.5,766.0,844.0,0,0.13593539703903096,-0.08412322274881516,2020-2019,-0.8322147651006712,13.5616
2020-12-14 18:53:56.200330,5,00000,6,7128.0,712.8,72.1897,551.0,689.5,725.0,748.5,842.0,0,0.10498687664041995,-0.1342042755344418,2020-2019,0.0,13.5616
2020-12-14 18:53:56.200330,6,00000,7,7211.0,721.1,78.7279,548.0,677.75,732.0,770.75,847.0,0,0.06998654104979811,-0.07910271546635184,2020-2019,0.0,13.5616
2020-12-14 18:53:56.200330,7,00000,8,7140.0,714.0,77.4971,560.0,668.0,721.5,749.0,838.0,0,0.11436170212765957,-0.09090909090909091,2020-2019,0.0,13.5616
2020-12-14 18:53:56.200330,8,00000,9,7121.0,712.1,78.569,558.0,672.25,712.5,758.5,839.0,0,0.14617486338797814,-0.14232673267326731,2020-2019,0.0,13.5616
2020-12-14 18:53:56.200330,9,00000,10,7256.0,725.6,93.3812,514.0,692.25,738.0,783.5,856.0,0,0.14285714285714285,-0.08454106280193237,2020-2019,0.0,13.5616
2020-12-14 18:53:56.200330,10,00000,11,6839.0,683.9,84.0065,507.0,658.25,692.0,734.0,833.0,0,0.11512717536813923,-0.10533333333333333,2020-2019,0.0,13.5616
2020-12-14 18:53:56.200330,11,00000,12,6591.0,659.1,78.733,489.0,625.25,666.0,699.5,770.0,0,0.0906515580736544,-0.13368283093053734,2020-2019,0.0,13.5616
2020-12-14 18:53:56.200330,12,00000,13,7883.0,788.3,127.6323,518.0,720.25,783.5,860.5,998.0,0,0.14057142857142857,-0.24442082890541977,2020-2019,0.0,13.5616
2020-12-14 18:53:56.200330,13,05000,1,647.0,64.7,11.9084,48.0,60.0,61.5,67.75,92.0,0,0.0967741935483871,-0.32608695652173914,2020-2019,0.11475409836065574,17.9507
2020-12-14 18:53:56.200330,14,05000,2,749.0,74.9,8.6539,58.0,71.0,73.5,80.25,90.0,0,0.2676056338028169,-0.08235294117647059,2020-2019,-0.1111111111111111,17.9507
2020-12-14 18:53:56.200330,15,05000,3,788.0,78.8,10.7592,59.0,73.5,81.5,85.75,93.0,0,0.1111111111111111,-0.13253012048192772,2020-2019,-0.2,17.9507
2020-12-14 18:53:56.200330,16,05000,4,760.0,76.0,9.1652,58.0,71.25,77.5,79.0,96.0,0,0.1111111111111111,-0.10256410256410256,2020-2019,-0.11428571428571428,17.9507
2020-12-14 18:53:56.200330,17,05000,5,831.0,83.1,15.9402,56.0,75.25,82.5,88.5,109.0,0,0.359375,-0.189873417721519,2020-2019,-0.8425925925925926,17.9507
2020-12-14 18:53:56.200330,18,05000,6,816.0,81.6,7.1442,70.0,76.5,81.0,87.0,93.0,0,0.0963855421686747,-0.18681318681318682,2020-2019,0.0,17.9507
2020-12-14 18:53:56.200330,19,05000,7,802.0,80.2,16.0922,51.0,71.25,82.0,95.5,98.0,0,0.23076923076923078,-0.14285714285714285,2020-2019,0.0,17.9507
2020-12-14 18:53:56.200330,20,05000,8,782.0,78.2,13.6953,54.0,68.25,78.5,89.75,101.0,0,0.373134328358209,-0.36633663366336633,2020-2019,0.0,17.9507
2020-12-14 18:53:56.200330,21,05000,9,824.0,82.4,9.531,58.0,79.0,86.5,87.75,92.0,0,0.18666666666666668,-0.14772727272727273,2020-2019,0.0,17.9507
2020-12-14 18:53:56.200330,22,05000,10,800.0,80.0,17.0059,48.0,65.75,85.5,94.25,97.0,0,0.5833333333333334,-0.10416666666666667,2020-2019,0.0,17.9507
2020-12-14 18:53:56.200330,23,05000,11,801.0,80.1,13.0265,66.0,72.25,73.5,88.0,106.0,0,0.3561643835616438,-0.32075471698113206,2020-2019,0.0,17.9507
2020-12-14 18:53:56.200330,24,05000,12,735.0,73.5,11.0928,54.0,64.25,75.5,80.5,90.0,0,0.2,-0.2777777777777778,2020-2019,0.0,17.9507
2020-12-14 18:53:56.200330,25,05000,13,871.0,87.1,19.4548,49.0,75.25,86.0,104.75,115.0,0,0.16304347826086957,-0.1836734693877551,2020-2019,0.0,17.9507
2020-12-14 18:53:56.200330,26,08000,1,269.0,26.9,9.5964,12.0,20.75,25.5,36.75,39.0,0,0.35714285714285715,-0.28205128205128205,2020-2019,0.1794871794871795,41.1689
2020-12-14 18:53:56.200330,27,08000,2,361.0,36.1,10.625,16.0,28.0,38.0,43.5,53.0,0,0.20454545454545456,-0.11320754716981132,2020-2019,0.11904761904761904,41.1689
2020-12-14 18:53:56.200330,28,08000,3,347.0,34.7,12.985,17.0,21.25,39.0,47.0,50.0,0,0.28205128205128205,-0.16326530612244897,2020-2019,-0.34,41.1689
2020-12-14 18:53:56.200330,29,08000,4,384.0,38.4,13.4179,15.0,32.0,41.0,48.75,55.0,0,0.12244897959183673,-0.11538461538461539,2020-2019,-0.32608695652173914,41.1689
2020-12-14 18:53:56.200330,30,08000,5,366.0,36.6,11.1642,14.0,29.25,40.0,44.0,53.0,0,0.15217391304347827,0.0,2020-2019,-0.8490566037735849,41.1689
2020-12-14 18:53:56.200330,31,08000,6,336.0,33.6,13.8362,8.0,24.0,35.5,40.5,58.0,0,0.23333333333333334,0.10810810810810811,2020-2019,0.0,41.1689
2020-12-14 18:53:56.200330,32,08000,7,396.0,39.6,14.479,14.0,33.0,36.5,51.5,63.0,0,0.28205128205128205,-0.25,2020-2019,0.0,41.1689
2020-12-14 18:53:56.200330,33,08000,8,411.0,41.1,17.0438,16.0,30.5,36.0,56.25,67.0,0,0.8108108108108109,-0.19402985074626866,2020-2019,0.0,41.1689
2020-12-14 18:53:56.200330,34,08000,9,439.0,43.9,18.7587,8.0,28.5,48.5,58.5,72.0,0,0.2,-0.1,2020-2019,0.0,41.1689
2020-12-14 18:53:56.200330,35,08000,10,439.0,43.9,17.7169,17.0,28.75,41.0,62.25,66.0,0,0.7647058823529411,-0.045454545454545456,2020-2019,0.0,41.1689
2020-12-14 18:53:56.200330,36,08000,11,426.0,42.6,18.5105,12.0,31.75,41.5,53.0,75.0,0,0.41509433962264153,-0.18461538461538463,2020-2019,0.0,41.1689
2020-12-14 18:53:56.200330,37,08000,12,401.0,40.1,18.3382,7.0,28.25,37.5,52.5,68.0,0,0.3333333333333333,-0.2153846153846154,2020-2019,0.0,41.1689
2020-12-14 18:53:56.200330,38,08000,13,452.0,45.2,16.3573,17.0,36.5,40.0,58.0,71.0,0,0.4473684210526316,-0.16901408450704225,2020-2019,0.0,41.1689
2020-12-14 18:53:56.200330,39,13000,1,311.0,31.1,9.5336,18.0,24.5,29.5,35.75,50.0,0,0.30434782608695654,-0.34285714285714286,2020-2019,-0.5666666666666667,27.2705
2020-12-14 18:53:56.200330,40,13000,2,383.0,38.3,8.7869,24.0,36.0,38.0,42.25,56.0,0,0.21739130434782608,-0.2857142857142857,2020-2019,-0.325,27.2705
2020-12-14 18:53:56.200330,41,13000,3,382.0,38.2,9.0973,25.0,30.75,38.5,43.5,58.0,0,0.48717948717948717,-0.2413793103448276,2020-2019,-0.4772727272727273,27.2705
2020-12-14 18:53:56.200330,42,13000,4,345.0,34.5,8.5235,23.0,28.5,32.5,39.25,53.0,0,0.325,-0.37735849056603776,2020-2019,0.13333333333333333,27.2705
2020-12-14 18:53:56.200330,43,13000,5,383.0,38.3,8.4149,22.0,34.25,39.0,42.5,51.0,0,0.18604651162790697,-0.21568627450980393,2020-2019,-0.9024390243902439,27.2705
2020-12-14 18:53:56.200330,44,13000,6,370.0,37.0,5.7619,29.0,31.25,38.5,40.0,45.0,0,0.3793103448275862,-0.275,2020-2019,0.0,27.2705
2020-12-14 18:53:56.200330,45,13000,7,359.0,35.9,9.1482,21.0,30.5,34.0,42.0,54.0,0,0.5882352941176471,-0.37037037037037035,2020-2019,0.0,27.2705
2020-12-14 18:53:56.200330,46,13000,8,424.0,42.4,7.2277,30.0,36.75,43.5,47.75,52.0,0,0.175,-0.25,2020-2019,0.0,27.2705
2020-12-14 18:53:56.200330,47,13000,9,425.0,42.5,9.8005,27.0,38.25,42.0,51.75,55.0,0,0.17777777777777778,-0.2909090909090909,2020-2019,0.0,27.2705
2020-12-14 18:53:56.200330,48,13000,10,439.0,43.9,14.2158,22.0,32.75,48.5,52.0,65.0,0,0.2653061224489796,-0.43548387096774194,2020-2019,0.0,27.2705
2020-12-14 18:53:56.200330,49,13000,11,387.0,38.7,14.8597,12.0,30.25,40.0,47.25,67.0,0,0.3673469387755102,-0.417910447761194,2020-2019,0.0,27.2705
2020-12-14 18:53:56.200330,50,13000,12,355.0,35.5,6.4226,26.0,29.25,36.5,40.0,46.0,0,0.05,-0.275,2020-2019,0.0,27.2705
2020-12-14 18:53:56.200330,51,13000,13,392.0,39.2,11.5308,19.0,32.5,37.5,44.75,63.0,0,0.575,-0.2857142857142857,2020-2019,0.0,27.2705
2020-12-14 18:53:56.200330,52,15000,1,153.0,15.3,4.6271,9.0,12.0,14.5,17.0,25.0,0,0.2727272727272727,-0.2857142857142857,2020-2019,0.08333333333333333,34.8026
2020-12-14 18:53:56.200330,53,15000,2,186.0,18.6,6.3277,8.0,14.0,20.0,22.75,29.0,0,0.25,-0.5294117647058824,2020-2019,0.3,34.8026
2020-12-14 18:53:56.200330,54,15000,3,146.0,14.6,4.5431,8.0,11.5,14.5,16.5,25.0,0,0.1,-0.23076923076923078,2020-2019,-0.09090909090909091,34.8026
2020-12-14 18:53:56.200330,55,15000,4,164.0,16.4,4.5651,9.0,13.25,16.0,18.75,25.0,0,0.6923076923076923,-0.5909090909090909,2020-2019,0.1111111111111111,34.8026
2020-12-14 18:53:56.200330,56,15000,5,128.0,12.8,3.1875,8.0,11.0,12.5,13.75,20.0,0,0.45454545454545453,-0.1875,2020-2019,-0.9230769230769231,34.8026
2020-12-14 18:53:56.200330,57,15000,6,176.0,17.6,6.1677,9.0,13.0,17.5,21.0,28.0,0,1.1111111111111112,-0.5714285714285714,2020-2019,0.0,34.8026
2020-12-14 18:53:56.200330,58,15000,7,143.0,14.3,3.1,9.0,13.25,15.0,16.5,19.0,0,0.4444444444444444,-0.47058823529411764,2020-2019,0.0,34.8026
2020-12-14 18:53:56.200330,59,15000,8,149.0,14.9,3.3,11.0,12.25,14.5,16.75,22.0,0,0.3076923076923077,-0.26666666666666666,2020-2019,0.0,34.8026
2020-12-14 18:53:56.200330,60,15000,9,153.0,15.3,5.883,7.0,10.25,16.0,18.75,25.0,0,0.7,-0.5294117647058824,2020-2019,0.0,34.8026
2020-12-14 18:53:56.200330,61,15000,10,166.0,16.6,6.5909,9.0,11.0,15.0,20.5,28.0,0,0.2727272727272727,-0.3125,2020-2019,0.0,34.8026
2020-12-14 18:53:56.200330,62,15000,11,145.0,14.5,8.0529,1.0,10.25,12.5,18.75,33.0,0,-0.05263157894736842,-0.8888888888888888,2020-2019,0.0,34.8026
2020-12-14 18:53:56.200330,63,15000,12,153.0,15.3,5.021,9.0,11.0,15.5,17.75,26.0,0,0.2,-0.35294117647058826,2020-2019,0.0,34.8026
2020-12-14 18:53:56.200330,64,15000,13,192.0,19.2,3.7094,12.0,16.25,21.0,22.5,23.0,0,0.5333333333333333,-0.42857142857142855,2020-2019,0.0,34.8026
2020-12-14 18:53:56.200330,65,17000,1,87.0,8.7,3.4366,2.0,6.5,9.0,11.5,13.0,0,2.0,-0.8,2020-2019,0.3333333333333333,36.4343
2020-12-14 18:53:56.200330,66,17000,2,125.0,12.5,3.2016,7.0,11.0,14.0,15.0,16.0,0,0.5714285714285714,-0.5333333333333333,2020-2019,-0.09090909090909091,36.4343
2020-12-14 18:53:56.200330,67,17000,3,93.0,9.3,4.5618,4.0,7.0,7.5,10.25,20.0,0,0.14285714285714285,-0.5,2020-2019,1.5,36.4343
2020-12-14 18:53:56.200330,68,17000,4,96.0,9.6,4.6733,4.0,8.0,9.0,9.75,22.0,0,0.8,-0.375,2020-2019,-0.3333333333333333,36.4343
2020-12-14 18:53:56.200330,69,17000,5,116.0,11.6,2.6533,8.0,10.0,10.5,13.75,17.0,0,0.4,-0.21428571428571427,2020-2019,-0.9285714285714286,36.4343
2020-12-14 18:53:56.200330,70,17000,6,117.0,11.7,3.0348,7.0,9.0,12.5,14.0,16.0,0,1.2857142857142858,-0.5,2020-2019,0.0,36.4343
2020-12-14 18:53:56.200330,71,17000,7,98.0,9.8,3.4871,5.0,7.5,9.5,11.0,18.0,0,1.5714285714285714,-0.4444444444444444,2020-2019,0.0,36.4343
2020-12-14 18:53:56.200330,72,17000,8,111.0,11.1,2.4269,6.0,9.5,11.0,13.0,14.0,0,0.5555555555555556,-0.21428571428571427,2020-2019,0.0,36.4343
2020-12-14 18:53:56.200330,73,17000,9,112.0,11.2,4.4452,6.0,8.5,10.5,11.75,21.0,0,0.8333333333333334,-0.5,2020-2019,0.0,36.4343
2020-12-14 18:53:56.200330,74,17000,10,105.0,10.5,3.2634,5.0,9.25,10.5,13.75,14.0,0,0.5555555555555556,-0.6428571428571429,2020-2019,0.0,36.4343
2020-12-14 18:53:56.200330,75,17000,11,96.0,9.6,4.1521,5.0,5.25,9.5,12.75,17.0,0,0.16666666666666666,-0.6428571428571429,2020-2019,0.0,36.4343
2020-12-14 18:53:56.200330,76,17000,12,104.0,10.4,3.2,7.0,8.25,9.0,12.0,17.0,0,0.2857142857142857,-0.1111111111111111,2020-2019,0.0,36.4343
2020-12-14 18:53:56.200330,77,17000,13,129.0,12.9,4.5266,4.0,9.5,13.0,16.75,19.0,0,3.25,-0.6666666666666666,2020-2019,0.0,36.4343
2020-12-14 18:53:56.200330,78,18000,1,61.0,6.1,3.6455,1.0,3.25,6.0,7.75,13.0,0,0.16666666666666666,-0.45454545454545453,2020-2019,-0.625,49.2519
2020-12-14 18:53:56.200330,79,18000,2,99.0,9.9,4.8672,3.0,5.75,10.0,11.0,19.0,0,1.2,-0.5789473684210527,2020-2019,0.0,49.2519
2020-12-14 18:53:56.200330,80,18000,3,63.0,6.3,2.0518,3.0,5.0,6.0,7.0,11.0,0,0.3333333333333333,-0.4,2020-2019,1.6666666666666667,49.2519
2020-12-14 18:53:56.200330,81,18000,4,69.0,6.9,2.6627,3.0,5.0,7.5,8.75,11.0,0,2.6666666666666665,-0.625,2020-2019,-0.6363636363636364,49.2519
2020-12-14 18:53:56.200330,82,18000,5,73.0,8.1111,3.1427,4.0,6.0,7.0,10.0,15.0,1,0.6666666666666666,-0.7333333333333333,2020-2019,-0.8333333333333334,49.2519
2020-12-14 18:53:56.200330,83,18000,6,62.0,6.2,3.3106,2.0,3.5,6.0,6.75,13.0,0,1.1666666666666667,-0.5714285714285714,2020-2019,0.0,49.2519
2020-12-14 18:53:56.200330,84,18000,7,78.0,7.8,2.5219,3.0,6.25,7.5,9.5,12.0,0,0.25,-0.4,2020-2019,0.0,49.2519
2020-12-14 18:53:56.200330,85,18000,8,70.0,7.0,3.6056,2.0,2.75,9.0,10.0,11.0,0,0.1111111111111111,-0.18181818181818182,2020-2019,0.0,49.2519
2020-12-14 18:53:56.200330,86,18000,9,62.0,6.2,3.0919,1.0,4.0,5.5,8.75,11.0,0,1.5,-0.6363636363636364,2020-2019,0.0,49.2519
2020-12-14 18:53:56.200330,87,18000,10,77.0,7.7,2.3259,4.0,6.0,7.5,8.75,12.0,0,0.3333333333333333,-0.5,2020-2019,0.0,49.2519
2020-12-14 18:53:56.200330,88,18000,11,70.0,7.0,3.0984,3.0,4.25,7.0,9.0,12.0,0,2.6666666666666665,-0.5,2020-2019,0.0,49.2519
2020-12-14 18:53:56.200330,89,18000,12,64.0,6.4,2.9052,2.0,6.0,6.0,7.0,12.0,0,0.6666666666666666,-0.4,2020-2019,0.0,49.2519
2020-12-14 18:53:56.200330,90,18000,13,51.0,5.6667,2.4495,3.0,3.0,5.0,8.0,9.0,1,0.75,-0.625,2020-2019,0.0,49.2519
2020-12-14 18:53:56.200330,91,19000,1,175.0,17.5,3.1385,12.0,15.25,18.0,19.75,23.0,0,-0.05,-0.15789473684210525,2020-2019,0.0,22.1391
2020-12-14 18:53:56.200330,92,19000,2,247.0,24.7,4.9204,19.0,21.0,22.5,27.5,35.0,0,0.8421052631578947,-0.2,2020-2019,-0.043478260869565216,22.1391
2020-12-14 18:53:56.200330,93,19000,3,274.0,27.4,2.5768,24.0,25.25,27.0,29.25,32.0,0,0.125,-0.25,2020-2019,0.04,22.1391
2020-12-14 18:53:56.200330,94,19000,4,238.0,23.8,4.49,15.0,21.25,23.5,27.25,31.0,0,0.45,-0.4827586206896552,2020-2019,-0.4,22.1391
2020-12-14 18:53:56.200330,95,19000,5,234.0,23.4,6.4374,14.0,17.5,23.5,27.75,36.0,0,1.1176470588235294,-0.25,2020-2019,-0.6521739130434783,22.1391
2020-12-14 18:53:56.200330,96,19000,6,232.0,23.2,4.4452,17.0,20.25,23.5,24.0,34.0,0,0.7,-0.4411764705882353,2020-2019,0.0,22.1391
2020-12-14 18:53:56.200330,97,19000,7,214.0,21.4,3.2619,17.0,19.0,20.5,24.0,27.0,0,0.09090909090909091,-0.20833333333333334,2020-2019,0.0,22.1391
2020-12-14 18:53:56.200330,98,19000,8,250.0,25.0,6.0498,17.0,19.75,26.0,27.5,35.0,0,0.34615384615384615,-0.5,2020-2019,0.0,22.1391
2020-12-14 18:53:56.200330,99,19000,9,236.0,23.6,1.9079,21.0,22.25,23.5,24.75,27.0,0,0.14285714285714285,-0.125,2020-2019,0.0,22.1391
2020-12-14 18:53:56.200330,100,19000,10,215.0,21.5,2.8723,17.0,19.25,21.0,23.5,26.0,0,0.3684210526315789,-0.23076923076923078,2020-2019,0.0,22.1391
2020-12-14 18:53:56.200330,101,19000,11,237.0,23.7,5.3675,15.0,20.0,24.0,28.25,32.0,0,0.5263157894736842,-0.4827586206896552,2020-2019,0.0,22.1391
2020-12-14 18:53:56.200330,102,19000,12,259.0,25.9,5.3376,16.0,23.5,26.5,30.0,33.0,0,0.4375,-0.36,2020-2019,0.0,22.1391
2020-12-14 18:53:56.200330,103,19000,13,278.0,27.8,5.8617,20.0,24.25,26.0,31.0,40.0,0,0.48148148148148145,-0.4,2020-2019,0.0,22.1391
2020-12-14 18:53:56.200330,104,20000,1,171.0,17.1,3.8846,11.0,14.75,18.0,19.0,24.0,0,0.4117647058823529,-0.20833333333333334,2020-2019,-0.10526315789473684,28.8801
2020-12-14 18:53:56.200330,105,20000,2,244.0,24.4,4.8415,18.0,21.25,23.0,28.5,32.0,0,0.7777777777777778,-0.18518518518518517,2020-2019,-0.045454545454545456,28.8801
2020-12-14 18:53:56.200330,106,20000,3,246.0,24.6,5.4809,15.0,22.5,25.5,27.5,33.0,0,0.4090909090909091,-0.21212121212121213,2020-2019,-0.4166666666666667,28.8801
2020-12-14 18:53:56.200330,107,20000,4,262.0,26.2,6.6603,18.0,19.0,27.5,32.75,34.0,0,0.25925925925925924,-0.125,2020-2019,-0.42424242424242425,28.8801
2020-12-14 18:53:56.200330,108,20000,5,246.0,24.6,7.3376,14.0,21.0,23.5,30.25,38.0,0,0.43478260869565216,-0.16,2020-2019,-0.9473684210526315,28.8801
2020-12-14 18:53:56.200330,109,20000,6,247.0,24.7,6.7387,13.0,21.0,26.0,29.0,34.0,0,0.1724137931034483,-0.14705882352941177,2020-2019,0.0,28.8801
2020-12-14 18:53:56.200330,110,20000,7,251.0,25.1,7.3546,10.0,21.5,24.0,29.5,38.0,0,-0.08,-0.24242424242424243,2020-2019,0.0,28.8801
2020-12-14 18:53:56.200330,111,20000,8,238.0,23.8,7.1944,11.0,19.25,22.5,28.5,37.0,0,0.5,-0.4375,2020-2019,0.0,28.8801
2020-12-14 18:53:56.200330,112,20000,9,240.0,24.0,5.8992,14.0,22.0,25.0,28.75,32.0,0,0.2727272727272727,-0.20689655172413793,2020-2019,0.0,28.8801
2020-12-14 18:53:56.200330,113,20000,10,237.0,23.7,5.7105,14.0,21.25,22.5,27.0,35.0,0,0.25,-0.34285714285714286,2020-2019,0.0,28.8801
2020-12-14 18:53:56.200330,114,20000,11,239.0,23.9,6.1555,15.0,19.25,23.0,29.0,34.0,0,0.0625,-0.13333333333333333,2020-2019,0.0,28.8801
2020-12-14 18:53:56.200330,115,20000,12,246.0,24.6,8.015,11.0,18.75,22.0,32.25,37.0,0,0.8333333333333334,-0.47058823529411764,2020-2019,0.0,28.8801
2020-12-14 18:53:56.200330,116,20000,13,261.0,26.1,8.9605,9.0,22.5,27.5,31.5,41.0,0,0.8636363636363636,-0.35294117647058826,2020-2019,0.0,28.8801
2020-12-14 18:53:56.200330,117,23000,1,270.0,27.0,4.9396,17.0,24.5,29.0,30.75,33.0,0,0.3,-0.3939393939393939,2020-2019,0.1,25.7918
2020-12-14 18:53:56.200330,118,23000,2,377.0,37.7,8.3791,23.0,32.25,42.0,43.5,47.0,0,0.9130434782608695,-0.4523809523809524,2020-2019,-0.47619047619047616,25.7918
2020-12-14 18:53:56.200330,119,23000,3,339.0,33.9,7.5425,24.0,27.25,35.0,39.0,49.0,0,0.3611111111111111,-0.22857142857142856,2020-2019,-0.6,25.7918
2020-12-14 18:53:56.200330,120,23000,4,347.0,34.7,7.6948,23.0,29.75,35.5,40.0,48.0,0,0.41379310344827586,-0.2916666666666667,2020-2019,-0.38235294117647056,25.7918
2020-12-14 18:53:56.200330,121,23000,5,359.0,35.9,7.816,19.0,32.75,35.5,41.5,49.0,0,0.19444444444444445,-0.2653061224489796,2020-2019,-0.8,25.7918
2020-12-14 18:53:56.200330,122,23000,6,328.0,32.8,6.7941,25.0,25.75,32.0,37.75,44.0,0,0.76,-0.23809523809523808,2020-2019,0.0,25.7918
2020-12-14 18:53:56.200330,123,23000,7,364.0,36.4,8.651,19.0,34.25,37.0,42.25,51.0,0,0.9615384615384616,-0.2972972972972973,2020-2019,0.0,25.7918
2020-12-14 18:53:56.200330,124,23000,8,365.0,36.5,9.8209,21.0,30.75,37.5,45.0,48.0,0,0.36363636363636365,-0.26666666666666666,2020-2019,0.0,25.7918
2020-12-14 18:53:56.200330,125,23000,9,330.0,33.0,8.2583,15.0,31.25,32.5,35.75,50.0,0,0.7857142857142857,-0.3,2020-2019,0.0,25.7918
2020-12-14 18:53:56.200330,126,23000,10,351.0,35.1,7.867,22.0,31.25,36.0,40.0,49.0,0,0.4,-0.13953488372093023,2020-2019,0.0,25.7918
2020-12-14 18:53:56.200330,127,23000,11,335.0,33.5,7.7878,15.0,30.75,34.5,36.75,44.0,0,0.1891891891891892,-0.20454545454545456,2020-2019,0.0,25.7918
2020-12-14 18:53:56.200330,128,23000,12,305.0,30.5,7.433,19.0,25.0,30.0,35.25,43.0,0,0.64,-0.3023255813953488,2020-2019,0.0,25.7918
2020-12-14 18:53:56.200330,129,23000,13,382.0,38.2,12.929,19.0,30.75,36.0,44.5,64.0,0,0.6666666666666666,-0.484375,2020-2019,0.0,25.7918
2020-12-14 18:53:56.200330,130,25000,1,203.0,20.3,3.1,15.0,19.0,19.5,21.5,26.0,0,0.2,-0.3181818181818182,2020-2019,0.10526315789473684,26.1662
2020-12-14 18:53:56.200330,131,25000,2,285.0,28.5,7.1449,17.0,23.75,28.5,32.5,42.0,0,0.5882352941176471,-0.5277777777777778,2020-2019,0.1111111111111111,26.1662
2020-12-14 18:53:56.200330,132,25000,3,253.0,25.3,8.0006,16.0,20.25,23.0,25.5,44.0,0,1.2,-0.45454545454545453,2020-2019,0.5,26.1662
2020-12-14 18:53:56.200330,133,25000,4,270.0,27.0,5.3292,18.0,24.75,27.0,27.75,38.0,0,0.35714285714285715,-0.18181818181818182,2020-2019,-0.037037037037037035,26.1662
2020-12-14 18:53:56.200330,134,25000,5,302.0,30.2,5.3814,23.0,25.5,30.0,35.25,38.0,0,0.2,-0.21052631578947367,2020-2019,-0.7272727272727273,26.1662
2020-12-14 18:53:56.200330,135,25000,6,302.0,30.2,6.353,21.0,25.0,30.0,35.5,41.0,0,0.64,-0.32432432432432434,2020-2019,0.0,26.1662
2020-12-14 18:53:56.200330,136,25000,7,276.0,27.6,6.2322,19.0,23.75,27.0,31.25,40.0,0,0.3793103448275862,-0.325,2020-2019,0.0,26.1662
2020-12-14 18:53:56.200330,137,25000,8,246.0,24.6,8.1756,12.0,18.25,24.5,31.25,38.0,0,0.46153846153846156,-0.3142857142857143,2020-2019,0.0,26.1662
2020-12-14 18:53:56.200330,138,25000,9,244.0,24.4,5.3329,15.0,20.75,25.0,28.0,34.0,0,0.07692307692307693,-0.17857142857142858,2020-2019,0.0,26.1662
2020-12-14 18:53:56.200330,139,25000,10,272.0,27.2,8.7727,15.0,22.0,24.5,31.25,47.0,0,0.46875,-0.3888888888888889,2020-2019,0.0,26.1662
2020-12-14 18:53:56.200330,140,25000,11,266.0,26.6,6.2801,18.0,22.5,25.5,29.5,38.0,0,0.2857142857142857,-0.16666666666666666,2020-2019,0.0,26.1662
2020-12-14 18:53:56.200330,141,25000,12,255.0,25.5,5.3151,17.0,21.25,26.0,30.5,32.0,0,0.5238095238095238,-0.27586206896551724,2020-2019,0.0,26.1662
2020-12-14 18:53:56.200330,142,25000,13,298.0,29.8,6.4156,20.0,26.5,29.0,34.25,42.0,0,0.16666666666666666,-0.27586206896551724,2020-2019,0.0,26.1662
2020-12-14 18:53:56.200330,143,27000,1,110.0,11.0,2.7203,5.0,10.25,11.5,12.0,15.0,0,0.4,-0.26666666666666666,2020-2019,-0.6363636363636364,31.1131
2020-12-14 18:53:56.200330,144,27000,2,135.0,13.5,3.2939,8.0,11.5,13.5,15.75,19.0,0,1.125,-0.5789473684210527,2020-2019,-0.29411764705882354,31.1131
2020-12-14 18:53:56.200330,145,27000,3,135.0,13.5,3.1385,9.0,11.25,13.0,15.75,20.0,0,0.6,-0.1875,2020-2019,-0.15384615384615385,31.1131
2020-12-14 18:53:56.200330,146,27000,4,122.0,12.2,4.996,5.0,8.0,11.5,17.0,19.0,0,0.6363636363636364,-0.42105263157894735,2020-2019,-0.08333333333333333,31.1131
2020-12-14 18:53:56.200330,147,27000,5,130.0,13.0,3.2863,7.0,11.25,12.0,15.25,19.0,0,1.2857142857142858,-0.631578947368421,2020-2019,-0.875,31.1131
2020-12-14 18:53:56.200330,148,27000,6,131.0,13.1,4.9689,7.0,10.25,11.5,14.5,23.0,0,1.875,-0.4782608695652174,2020-2019,0.0,31.1131
2020-12-14 18:53:56.200330,149,27000,7,122.0,12.2,4.6,4.0,9.25,13.0,14.0,22.0,0,0.5714285714285714,-0.36363636363636365,2020-2019,0.0,31.1131
2020-12-14 18:53:56.200330,150,27000,8,117.0,11.7,4.981,5.0,9.0,10.5,12.75,24.0,0,1.4,-0.5416666666666666,2020-2019,0.0,31.1131
2020-12-14 18:53:56.200330,151,27000,9,141.0,14.1,3.2078,9.0,12.25,13.5,15.75,21.0,0,0.6153846153846154,-0.1875,2020-2019,0.0,31.1131
