date,department,week,period,value
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,SANTANDER,35,9,1
8/24/2020,CORDOBA,35,9,1
8/24/2020,NORTE SANTANDER,35,9,1
8/24/2020,ATLANTICO,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,ANTIOQUIA,35,9,1
8/24/2020,CORDOBA,35,9,1
8/24/2020,CHOCO,35,9,1
8/24/2020,NORTE SANTANDER,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,SANTANDER,35,9,1
8/24/2020,SUCRE,35,9,1
8/24/2020,ANTIOQUIA,35,9,1
8/24/2020,CESAR,35,9,1
8/24/2020,VALLE DEL CAUCA,35,9,1
8/24/2020,NORTE SANTANDER,35,9,1
8/24/2020,ANTIOQUIA,35,9,1
8/24/2020,VALLE DEL CAUCA,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,ATLANTICO,35,9,1
8/24/2020,NORTE SANTANDER,35,9,1
8/24/2020,SANTANDER,35,9,1
8/24/2020,ANTIOQUIA,35,9,1
8/24/2020,META,35,9,1
8/24/2020,NORTE SANTANDER,35,9,1
8/24/2020,VALLE DEL CAUCA,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,NORTE SANTANDER,35,9,1
8/24/2020,HUILA,35,9,1
8/24/2020,CESAR,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,NORTE SANTANDER,35,9,1
8/24/2020,NARIÑO,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,ANTIOQUIA,35,9,1
8/24/2020,META,35,9,1
8/24/2020,MAGDALENA,35,9,1
8/24/2020,ANTIOQUIA,35,9,1
8/24/2020,MAGDALENA,35,9,1
8/24/2020,ANTIOQUIA,35,9,1
8/24/2020,VALLE DEL CAUCA,35,9,1
8/24/2020,META,35,9,1
8/24/2020,SANTANDER,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,NARIÑO,35,9,1
8/24/2020,NARIÑO,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,VALLE DEL CAUCA,35,9,1
8/24/2020,SANTANDER,35,9,1
8/24/2020,ANTIOQUIA,35,9,1
8/24/2020,ANTIOQUIA,35,9,1
8/24/2020,CESAR,35,9,1
8/24/2020,CORDOBA,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,ATLANTICO,35,9,1
8/24/2020,TOLIMA,35,9,1
8/24/2020,CUNDINAMARCA,35,9,1
8/24/2020,ANTIOQUIA,35,9,1
8/24/2020,CAQUETA,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,SANTANDER,35,9,1
8/24/2020,CUNDINAMARCA,35,9,1
8/24/2020,VALLE DEL CAUCA,35,9,1
8/24/2020,CUNDINAMARCA,35,9,1
8/24/2020,SANTANDER,35,9,1
8/24/2020,META,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,ANTIOQUIA,35,9,1
8/24/2020,SANTANDER,35,9,1
8/24/2020,CESAR,35,9,1
8/24/2020,TOLIMA,35,9,1
8/24/2020,VALLE DEL CAUCA,35,9,1
8/24/2020,ANTIOQUIA,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,CESAR,35,9,1
8/24/2020,VALLE DEL CAUCA,35,9,1
8/24/2020,CORDOBA,35,9,1
8/24/2020,META,35,9,1
8/24/2020,ATLANTICO,35,9,1
8/24/2020,SUCRE,35,9,1
8/24/2020,RISARALDA,35,9,1
8/24/2020,SANTANDER,35,9,1
8/24/2020,PUTUMAYO,35,9,1
8/24/2020,ANTIOQUIA,35,9,1
8/24/2020,ATLANTICO,35,9,1
8/24/2020,TOLIMA,35,9,1
8/24/2020,MAGDALENA,35,9,1
8/24/2020,VALLE DEL CAUCA,35,9,1
8/24/2020,CAUCA,35,9,1
8/24/2020,MAGDALENA,35,9,1
8/24/2020,VALLE DEL CAUCA,35,9,1
8/24/2020,NORTE SANTANDER,35,9,1
8/24/2020,CESAR,35,9,1
8/24/2020,LA GUAJIRA,35,9,1
8/24/2020,CESAR,35,9,1
8/24/2020,LA GUAJIRA,35,9,1
8/24/2020,CORDOBA,35,9,1
8/24/2020,NARIÑO,35,9,1
8/24/2020,ANTIOQUIA,35,9,1
8/24/2020,ANTIOQUIA,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,CUNDINAMARCA,35,9,1
8/24/2020,NARIÑO,35,9,1
8/24/2020,ANTIOQUIA,35,9,1
8/24/2020,NARIÑO,35,9,1
8/24/2020,ANTIOQUIA,35,9,1
8/24/2020,HUILA,35,9,1
8/24/2020,NORTE SANTANDER,35,9,1
8/24/2020,SANTANDER,35,9,1
8/24/2020,CALDAS,35,9,1
8/24/2020,CALDAS,35,9,1
8/24/2020,MAGDALENA,35,9,1
8/24/2020,NORTE SANTANDER,35,9,1
8/24/2020,TOLIMA,35,9,1
8/24/2020,CAUCA,35,9,1
8/24/2020,RISARALDA,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,CUNDINAMARCA,35,9,1
8/24/2020,RISARALDA,35,9,1
8/24/2020,CORDOBA,35,9,1
8/24/2020,RISARALDA,35,9,1
8/24/2020,ANTIOQUIA,35,9,1
8/24/2020,CORDOBA,35,9,1
8/24/2020,META,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,VALLE DEL CAUCA,35,9,1
8/24/2020,VALLE DEL CAUCA,35,9,1
8/24/2020,CUNDINAMARCA,35,9,1
8/24/2020,CESAR,35,9,1
8/24/2020,NORTE SANTANDER,35,9,1
8/24/2020,BOYACA,35,9,1
8/24/2020,CORDOBA,35,9,1
8/24/2020,SANTANDER,35,9,1
8/24/2020,HUILA,35,9,1
8/24/2020,CESAR,35,9,1
8/24/2020,ANTIOQUIA,35,9,1
8/24/2020,ANTIOQUIA,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,ANTIOQUIA,35,9,1
8/24/2020,CALDAS,35,9,1
8/24/2020,CAQUETA,35,9,1
8/24/2020,SANTANDER,35,9,1
8/24/2020,CUNDINAMARCA,35,9,1
8/24/2020,ANTIOQUIA,35,9,1
8/24/2020,CESAR,35,9,1
8/24/2020,CORDOBA,35,9,1
8/24/2020,NARIÑO,35,9,1
8/24/2020,HUILA,35,9,1
8/24/2020,RISARALDA,35,9,1
8/24/2020,CESAR,35,9,1
8/24/2020,RISARALDA,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,MAGDALENA,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,MAGDALENA,35,9,1
8/24/2020,MAGDALENA,35,9,1
8/24/2020,NARIÑO,35,9,1
8/24/2020,HUILA,35,9,1
8/24/2020,CUNDINAMARCA,35,9,1
8/24/2020,SANTANDER,35,9,1
8/24/2020,HUILA,35,9,1
8/24/2020,SANTANDER,35,9,1
8/24/2020,SANTANDER,35,9,1
8/24/2020,CORDOBA,35,9,1
8/24/2020,ANTIOQUIA,35,9,1
8/24/2020,SANTANDER,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,MAGDALENA,35,9,1
8/24/2020,MAGDALENA,35,9,1
8/24/2020,CUNDINAMARCA,35,9,1
8/24/2020,CUNDINAMARCA,35,9,1
8/24/2020,MAGDALENA,35,9,1
8/24/2020,QUINDIO,35,9,1
8/24/2020,SANTANDER,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,CESAR,35,9,1
8/24/2020,CESAR,35,9,1
8/24/2020,CESAR,35,9,1
8/24/2020,CESAR,35,9,1
8/24/2020,VALLE DEL CAUCA,35,9,1
8/24/2020,SANTANDER,35,9,1
8/24/2020,META,35,9,1
8/24/2020,NORTE SANTANDER,35,9,1
8/24/2020,SANTANDER,35,9,1
8/24/2020,CUNDINAMARCA,35,9,1
8/24/2020,CUNDINAMARCA,35,9,1
8/24/2020,SUCRE,35,9,1
8/24/2020,VALLE DEL CAUCA,35,9,1
8/24/2020,CORDOBA,35,9,1
8/24/2020,CORDOBA,35,9,1
8/24/2020,ARAUCA,35,9,1
8/24/2020,ATLANTICO,35,9,1
8/24/2020,CORDOBA,35,9,1
8/24/2020,BOGOTA DC,35,9,1
8/24/2020,SANTANDER,35,9,1
8/24/2020,ANTIOQUIA,35,9,1
8/24/2020,NORTE SANTANDER,35,9,1
8/24/2020,SUCRE,35,9,1
8/25/2020,NARIÑO,35,9,1
8/25/2020,VALLE DEL CAUCA,35,9,1
8/25/2020,CESAR,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,CUNDINAMARCA,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,CUNDINAMARCA,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,NARIÑO,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,CESAR,35,9,1
8/25/2020,CESAR,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,CAUCA,35,9,1
8/25/2020,ATLANTICO,35,9,1
8/25/2020,CAQUETA,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,NORTE SANTANDER,35,9,1
8/25/2020,NORTE SANTANDER,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,LA GUAJIRA,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,ATLANTICO,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,HUILA,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,CAUCA,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,CAQUETA,35,9,1
8/25/2020,NORTE SANTANDER,35,9,1
8/25/2020,CUNDINAMARCA,35,9,1
8/25/2020,VALLE DEL CAUCA,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,NORTE SANTANDER,35,9,1
8/25/2020,VALLE DEL CAUCA,35,9,1
8/25/2020,CUNDINAMARCA,35,9,1
8/25/2020,MAGDALENA,35,9,1
8/25/2020,NORTE SANTANDER,35,9,1
8/25/2020,NORTE SANTANDER,35,9,1
8/25/2020,NORTE SANTANDER,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,CAQUETA,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,NORTE SANTANDER,35,9,1
8/25/2020,LA GUAJIRA,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,CUNDINAMARCA,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,CUNDINAMARCA,35,9,1
8/25/2020,VALLE DEL CAUCA,35,9,1
8/25/2020,CORDOBA,35,9,1
8/25/2020,HUILA,35,9,1
8/25/2020,LA GUAJIRA,35,9,1
8/25/2020,PUTUMAYO,35,9,1
8/25/2020,CESAR,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,ATLANTICO,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,HUILA,35,9,1
8/25/2020,ARAUCA,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,CESAR,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,TOLIMA,35,9,1
8/25/2020,SUCRE,35,9,1
8/25/2020,CUNDINAMARCA,35,9,1
8/25/2020,CUNDINAMARCA,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,HUILA,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,NORTE SANTANDER,35,9,1
8/25/2020,NORTE SANTANDER,35,9,1
8/25/2020,CASANARE,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,CUNDINAMARCA,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,CUNDINAMARCA,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,MAGDALENA,35,9,1
8/25/2020,META,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,TOLIMA,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,MAGDALENA,35,9,1
8/25/2020,NARIÑO,35,9,1
8/25/2020,CESAR,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,VALLE DEL CAUCA,35,9,1
8/25/2020,CESAR,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,CALDAS,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,CESAR,35,9,1
8/25/2020,NORTE SANTANDER,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,CUNDINAMARCA,35,9,1
8/25/2020,MAGDALENA,35,9,1
8/25/2020,VALLE DEL CAUCA,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,VALLE DEL CAUCA,35,9,1
8/25/2020,VALLE DEL CAUCA,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,TOLIMA,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOLIVAR,35,9,1
8/25/2020,VALLE DEL CAUCA,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,TOLIMA,35,9,1
8/25/2020,NORTE SANTANDER,35,9,1
8/25/2020,META,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,RISARALDA,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,CESAR,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,PUTUMAYO,35,9,1
8/25/2020,LA GUAJIRA,35,9,1
8/25/2020,MAGDALENA,35,9,1
8/25/2020,HUILA,35,9,1
8/25/2020,RISARALDA,35,9,1
8/25/2020,ATLANTICO,35,9,1
8/25/2020,HUILA,35,9,1
8/25/2020,VALLE DEL CAUCA,35,9,1
8/25/2020,HUILA,35,9,1
8/25/2020,HUILA,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,VALLE DEL CAUCA,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,CALDAS,35,9,1
8/25/2020,HUILA,35,9,1
8/25/2020,VALLE DEL CAUCA,35,9,1
8/25/2020,NORTE SANTANDER,35,9,1
8/25/2020,CAQUETA,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,MAGDALENA,35,9,1
8/25/2020,CUNDINAMARCA,35,9,1
8/25/2020,MAGDALENA,35,9,1
8/25/2020,CUNDINAMARCA,35,9,1
8/25/2020,CESAR,35,9,1
8/25/2020,META,35,9,1
8/25/2020,TOLIMA,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,TOLIMA,35,9,1
8/25/2020,QUINDIO,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,META,35,9,1
8/25/2020,CUNDINAMARCA,35,9,1
8/25/2020,VALLE DEL CAUCA,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,GUAINIA,35,9,1
8/25/2020,LA GUAJIRA,35,9,1
8/25/2020,HUILA,35,9,1
8/25/2020,SUCRE,35,9,1
8/25/2020,VALLE DEL CAUCA,35,9,1
8/25/2020,GUAVIARE,35,9,1
8/25/2020,PUTUMAYO,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,QUINDIO,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,CORDOBA,35,9,1
8/25/2020,CUNDINAMARCA,35,9,1
8/25/2020,CAUCA,35,9,1
8/25/2020,MAGDALENA,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,CORDOBA,35,9,1
8/25/2020,CORDOBA,35,9,1
8/25/2020,ANTIOQUIA,35,9,1
8/25/2020,ATLANTICO,35,9,1
8/25/2020,VALLE DEL CAUCA,35,9,1
8/25/2020,NORTE SANTANDER,35,9,1
8/25/2020,NARIÑO,35,9,1
8/25/2020,BOGOTA DC,35,9,1
8/25/2020,SANTANDER,35,9,1
8/25/2020,BOLIVAR,35,9,1
8/25/2020,ATLANTICO,35,9,1
8/25/2020,SUCRE,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,VALLE DEL CAUCA,35,9,1
8/26/2020,CORDOBA,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,CESAR,35,9,1
8/26/2020,RISARALDA,35,9,1
8/26/2020,HUILA,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,VALLE DEL CAUCA,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,NARIÑO,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOYACA,35,9,1
8/26/2020,ANTIOQUIA,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,ANTIOQUIA,35,9,1
8/26/2020,VALLE DEL CAUCA,35,9,1
8/26/2020,NORTE SANTANDER,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,VALLE DEL CAUCA,35,9,1
8/26/2020,SANTANDER,35,9,1
8/26/2020,VALLE DEL CAUCA,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,PUTUMAYO,35,9,1
8/26/2020,SANTANDER,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,SANTANDER,35,9,1
8/26/2020,ANTIOQUIA,35,9,1
8/26/2020,MAGDALENA,35,9,1
8/26/2020,META,35,9,1
8/26/2020,VALLE DEL CAUCA,35,9,1
8/26/2020,NARIÑO,35,9,1
8/26/2020,SUCRE,35,9,1
8/26/2020,ATLANTICO,35,9,1
8/26/2020,SUCRE,35,9,1
8/26/2020,CESAR,35,9,1
8/26/2020,CORDOBA,35,9,1
8/26/2020,BOYACA,35,9,1
8/26/2020,CHOCO,35,9,1
8/26/2020,NORTE SANTANDER,35,9,1
8/26/2020,ANTIOQUIA,35,9,1
8/26/2020,CUNDINAMARCA,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,ANTIOQUIA,35,9,1
8/26/2020,CALDAS,35,9,1
8/26/2020,ANTIOQUIA,35,9,1
8/26/2020,ANTIOQUIA,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,ANTIOQUIA,35,9,1
8/26/2020,BOYACA,35,9,1
8/26/2020,MAGDALENA,35,9,1
8/26/2020,VALLE DEL CAUCA,35,9,1
8/26/2020,VALLE DEL CAUCA,35,9,1
8/26/2020,ANTIOQUIA,35,9,1
8/26/2020,NORTE SANTANDER,35,9,1
8/26/2020,NORTE SANTANDER,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,NORTE SANTANDER,35,9,1
8/26/2020,NORTE SANTANDER,35,9,1
8/26/2020,SANTANDER,35,9,1
8/26/2020,TOLIMA,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,SANTANDER,35,9,1
8/26/2020,NORTE SANTANDER,35,9,1
8/26/2020,CUNDINAMARCA,35,9,1
8/26/2020,HUILA,35,9,1
8/26/2020,VALLE DEL CAUCA,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,CUNDINAMARCA,35,9,1
8/26/2020,CUNDINAMARCA,35,9,1
8/26/2020,NARIÑO,35,9,1
8/26/2020,SANTANDER,35,9,1
8/26/2020,SANTANDER,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,ATLANTICO,35,9,1
8/26/2020,VALLE DEL CAUCA,35,9,1
8/26/2020,SANTANDER,35,9,1
8/26/2020,META,35,9,1
8/26/2020,SUCRE,35,9,1
8/26/2020,CUNDINAMARCA,35,9,1
8/26/2020,CUNDINAMARCA,35,9,1
8/26/2020,CUNDINAMARCA,35,9,1
8/26/2020,VALLE DEL CAUCA,35,9,1
8/26/2020,TOLIMA,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,SANTANDER,35,9,1
8/26/2020,TOLIMA,35,9,1
8/26/2020,MAGDALENA,35,9,1
8/26/2020,NARIÑO,35,9,1
8/26/2020,HUILA,35,9,1
8/26/2020,SANTANDER,35,9,1
8/26/2020,NORTE SANTANDER,35,9,1
8/26/2020,CUNDINAMARCA,35,9,1
8/26/2020,VALLE DEL CAUCA,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,CUNDINAMARCA,35,9,1
8/26/2020,CESAR,35,9,1
8/26/2020,NARIÑO,35,9,1
8/26/2020,NORTE SANTANDER,35,9,1
8/26/2020,ANTIOQUIA,35,9,1
8/26/2020,NORTE SANTANDER,35,9,1
8/26/2020,RISARALDA,35,9,1
8/26/2020,NORTE SANTANDER,35,9,1
8/26/2020,MAGDALENA,35,9,1
8/26/2020,CORDOBA,35,9,1
8/26/2020,ANTIOQUIA,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,BOGOTA DC,35,9,1
8/26/2020,ANTIOQUIA,35,9,1
8/26/2020,MAGDALENA,35,9,1
8/26/2020,SANTANDER,35,9,1
