department,date,value
ANTIOQUIA,1/27/2019,16
ARAUCA,1/27/2019,0
ATLANTICO,1/27/2019,13
BOGOTA,1/27/2019,15
BOLIVAR,1/27/2019,12
BOYACA,1/27/2019,2
CALDAS,1/27/2019,4
CAQUETA,1/27/2019,2
CASANARE,1/27/2019,1
CAUCA,1/27/2019,5
CESAR,1/27/2019,2
CHOCO,1/27/2019,4
CORDOBA,1/27/2019,12
CUNDINAMARCA,1/27/2019,3
GUAINIA,1/27/2019,0
GUAVIARE,1/27/2019,0
HUILA,1/27/2019,4
LA GUAJIRA,1/27/2019,8
MAGDALENA,1/27/2019,4
META,1/27/2019,3
NARIÑO,1/27/2019,5
NORTE SANTANDER,1/27/2019,6
PUTUMAYO,1/27/2019,2
QUINDIO,1/27/2019,1
RISARALDA,1/27/2019,3
SAN ANDRES,1/27/2019,0
SANTANDER,1/27/2019,2
SUCRE,1/27/2019,6
TOLIMA,1/27/2019,3
VALLE DEL CAUCA,1/27/2019,10
VAUPES,1/27/2019,0
VICHADA,1/27/2019,0
AMAZONAS,2/3/2019,0
ANTIOQUIA,2/3/2019,27
ARAUCA,2/3/2019,0
ATLANTICO,2/3/2019,9
BOGOTA,2/3/2019,29
BOLIVAR,2/3/2019,12
BOYACA,2/3/2019,1
CALDAS,2/3/2019,4
CAQUETA,2/3/2019,2
CASANARE,2/3/2019,0
CAUCA,2/3/2019,6
CESAR,2/3/2019,4
CHOCO,2/3/2019,4
CORDOBA,2/3/2019,10
CUNDINAMARCA,2/3/2019,7
GUAINIA,2/3/2019,1
GUAVIARE,2/3/2019,0
HUILA,2/3/2019,3
LA GUAJIRA,2/3/2019,9
MAGDALENA,2/3/2019,4
META,2/3/2019,3
NARIÑO,2/3/2019,8
NORTE SANTANDER,2/3/2019,4
PUTUMAYO,2/3/2019,1
QUINDIO,2/3/2019,2
RISARALDA,2/3/2019,2
SAN ANDRES,2/3/2019,0
SANTANDER,2/3/2019,8
SUCRE,2/3/2019,5
TOLIMA,2/3/2019,5
VALLE DEL CAUCA,2/3/2019,9
VAUPES,2/3/2019,0
VICHADA,2/3/2019,4
AMAZONAS,2/10/2019,0
ANTIOQUIA,2/10/2019,15
ARAUCA,2/10/2019,2
ATLANTICO,2/10/2019,8
BOGOTA,2/10/2019,25
BOLIVAR,2/10/2019,13
BOYACA,2/10/2019,3
CALDAS,2/10/2019,1
CAQUETA,2/10/2019,1
CASANARE,2/10/2019,4
CAUCA,2/10/2019,3
CESAR,2/10/2019,10
CHOCO,2/10/2019,5
CORDOBA,2/10/2019,10
CUNDINAMARCA,2/10/2019,10
GUAINIA,2/10/2019,0
GUAVIARE,2/10/2019,0
HUILA,2/10/2019,2
LA GUAJIRA,2/10/2019,3
MAGDALENA,2/10/2019,4
META,2/10/2019,3
NARIÑO,2/10/2019,4
NORTE SANTANDER,2/10/2019,11
PUTUMAYO,2/10/2019,3
QUINDIO,2/10/2019,0
RISARALDA,2/10/2019,2
SAN ANDRES,2/10/2019,0
SANTANDER,2/10/2019,7
SUCRE,2/10/2019,3
TOLIMA,2/10/2019,5
VALLE DEL CAUCA,2/10/2019,11
VAUPES,2/10/2019,0
VICHADA,2/10/2019,1
AMAZONAS,2/17/2019,0
ANTIOQUIA,2/17/2019,20
ARAUCA,2/17/2019,0
ATLANTICO,2/17/2019,8
BOGOTA,2/17/2019,27
BOLIVAR,2/17/2019,15
BOYACA,2/17/2019,2
CALDAS,2/17/2019,0
CAQUETA,2/17/2019,0
CASANARE,2/17/2019,1
CAUCA,2/17/2019,6
CESAR,2/17/2019,7
CHOCO,2/17/2019,4
CORDOBA,2/17/2019,11
CUNDINAMARCA,2/17/2019,4
GUAINIA,2/17/2019,0
GUAVIARE,2/17/2019,0
HUILA,2/17/2019,2
LA GUAJIRA,2/17/2019,12
MAGDALENA,2/17/2019,7
META,2/17/2019,10
NARIÑO,2/17/2019,7
NORTE SANTANDER,2/17/2019,9
PUTUMAYO,2/17/2019,1
QUINDIO,2/17/2019,4
RISARALDA,2/17/2019,2
SAN ANDRES,2/17/2019,0
SANTANDER,2/17/2019,6
SUCRE,2/17/2019,5
TOLIMA,2/17/2019,5
VALLE DEL CAUCA,2/17/2019,15
VAUPES,2/17/2019,1
VICHADA,2/17/2019,2
AMAZONAS,2/24/2019,1
ANTIOQUIA,2/24/2019,26
ARAUCA,2/24/2019,0
ATLANTICO,2/24/2019,12
BOGOTA,2/24/2019,26
BOLIVAR,2/24/2019,12
BOYACA,2/24/2019,5
CALDAS,2/24/2019,1
CAQUETA,2/24/2019,2
CASANARE,2/24/2019,1
CAUCA,2/24/2019,4
CESAR,2/24/2019,4
CHOCO,2/24/2019,2
CORDOBA,2/24/2019,10
CUNDINAMARCA,2/24/2019,3
GUAINIA,2/24/2019,0
GUAVIARE,2/24/2019,0
HUILA,2/24/2019,4
LA GUAJIRA,2/24/2019,9
MAGDALENA,2/24/2019,11
META,2/24/2019,4
NARIÑO,2/24/2019,10
NORTE SANTANDER,2/24/2019,7
PUTUMAYO,2/24/2019,1
QUINDIO,2/24/2019,3
RISARALDA,2/24/2019,3
SAN ANDRES,2/24/2019,0
SANTANDER,2/24/2019,4
SUCRE,2/24/2019,7
TOLIMA,2/24/2019,1
VALLE DEL CAUCA,2/24/2019,11
VAUPES,2/24/2019,0
VICHADA,2/24/2019,0
AMAZONAS,3/3/2019,0
ANTIOQUIA,3/3/2019,17
ARAUCA,3/3/2019,1
ATLANTICO,3/3/2019,15
BOGOTA,3/3/2019,21
BOLIVAR,3/3/2019,5
BOYACA,3/3/2019,4
CALDAS,3/3/2019,0
CAQUETA,3/3/2019,0
CASANARE,3/3/2019,1
CAUCA,3/3/2019,8
CESAR,3/3/2019,5
CHOCO,3/3/2019,4
CORDOBA,3/3/2019,6
CUNDINAMARCA,3/3/2019,7
GUAINIA,3/3/2019,1
GUAVIARE,3/3/2019,0
HUILA,3/3/2019,6
LA GUAJIRA,3/3/2019,10
MAGDALENA,3/3/2019,4
META,3/3/2019,3
NARIÑO,3/3/2019,5
NORTE SANTANDER,3/3/2019,5
PUTUMAYO,3/3/2019,3
QUINDIO,3/3/2019,0
RISARALDA,3/3/2019,4
SAN ANDRES,3/3/2019,0
SANTANDER,3/3/2019,4
SUCRE,3/3/2019,4
TOLIMA,3/3/2019,0
VALLE DEL CAUCA,3/3/2019,12
VAUPES,3/3/2019,1
VICHADA,3/3/2019,0
AMAZONAS,3/10/2019,1
ANTIOQUIA,3/10/2019,22
ARAUCA,3/10/2019,2
ATLANTICO,3/10/2019,15
BOGOTA,3/10/2019,34
BOLIVAR,3/10/2019,12
BOYACA,3/10/2019,0
CALDAS,3/10/2019,3
CAQUETA,3/10/2019,1
CASANARE,3/10/2019,0
CAUCA,3/10/2019,7
CESAR,3/10/2019,8
CHOCO,3/10/2019,3
CORDOBA,3/10/2019,13
CUNDINAMARCA,3/10/2019,6
GUAINIA,3/10/2019,0
GUAVIARE,3/10/2019,2
HUILA,3/10/2019,1
LA GUAJIRA,3/10/2019,8
MAGDALENA,3/10/2019,3
META,3/10/2019,1
NARIÑO,3/10/2019,6
NORTE SANTANDER,3/10/2019,3
PUTUMAYO,3/10/2019,0
QUINDIO,3/10/2019,3
RISARALDA,3/10/2019,2
SAN ANDRES,3/10/2019,0
SANTANDER,3/10/2019,6
SUCRE,3/10/2019,6
TOLIMA,3/10/2019,2
VALLE DEL CAUCA,3/10/2019,23
VAUPES,3/10/2019,0
VICHADA,3/10/2019,1
AMAZONAS,3/17/2019,0
ANTIOQUIA,3/17/2019,24
ARAUCA,3/17/2019,0
ATLANTICO,3/17/2019,9
BOGOTA,3/17/2019,22
BOLIVAR,3/17/2019,6
BOYACA,3/17/2019,3
CALDAS,3/17/2019,2
CAQUETA,3/17/2019,2
CASANARE,3/17/2019,2
CAUCA,3/17/2019,1
CESAR,3/17/2019,8
CHOCO,3/17/2019,5
CORDOBA,3/17/2019,7
CUNDINAMARCA,3/17/2019,5
GUAINIA,3/17/2019,0
GUAVIARE,3/17/2019,1
HUILA,3/17/2019,3
LA GUAJIRA,3/17/2019,8
MAGDALENA,3/17/2019,7
META,3/17/2019,2
NARIÑO,3/17/2019,6
NORTE SANTANDER,3/17/2019,3
PUTUMAYO,3/17/2019,2
QUINDIO,3/17/2019,2
RISARALDA,3/17/2019,2
SAN ANDRES,3/17/2019,0
SANTANDER,3/17/2019,8
SUCRE,3/17/2019,5
TOLIMA,3/17/2019,4
VALLE DEL CAUCA,3/17/2019,19
VAUPES,3/17/2019,0
VICHADA,3/17/2019,2
AMAZONAS,3/24/2019,1
ANTIOQUIA,3/24/2019,19
ARAUCA,3/24/2019,2
ATLANTICO,3/24/2019,13
BOGOTA,3/24/2019,21
BOLIVAR,3/24/2019,9
BOYACA,3/24/2019,2
CALDAS,3/24/2019,2
CAQUETA,3/24/2019,4
CASANARE,3/24/2019,1
CAUCA,3/24/2019,3
CESAR,3/24/2019,4
CHOCO,3/24/2019,3
CORDOBA,3/24/2019,7
CUNDINAMARCA,3/24/2019,4
GUAINIA,3/24/2019,0
GUAVIARE,3/24/2019,0
HUILA,3/24/2019,6
LA GUAJIRA,3/24/2019,10
MAGDALENA,3/24/2019,6
META,3/24/2019,2
NARIÑO,3/24/2019,4
NORTE SANTANDER,3/24/2019,3
PUTUMAYO,3/24/2019,0
QUINDIO,3/24/2019,2
RISARALDA,3/24/2019,2
SAN ANDRES,3/24/2019,1
SANTANDER,3/24/2019,6
SUCRE,3/24/2019,3
TOLIMA,3/24/2019,4
VALLE DEL CAUCA,3/24/2019,9
VAUPES,3/24/2019,0
VICHADA,3/24/2019,1
AMAZONAS,3/31/2019,2
ANTIOQUIA,3/31/2019,11
ARAUCA,3/31/2019,1
ATLANTICO,3/31/2019,14
BOGOTA,3/31/2019,28
BOLIVAR,3/31/2019,7
BOYACA,3/31/2019,3
CALDAS,3/31/2019,1
CAQUETA,3/31/2019,2
CASANARE,3/31/2019,2
CAUCA,3/31/2019,3
CESAR,3/31/2019,7
CHOCO,3/31/2019,2
CORDOBA,3/31/2019,6
CUNDINAMARCA,3/31/2019,11
GUAINIA,3/31/2019,0
GUAVIARE,3/31/2019,1
HUILA,3/31/2019,5
LA GUAJIRA,3/31/2019,8
MAGDALENA,3/31/2019,10
META,3/31/2019,3
NARIÑO,3/31/2019,10
NORTE SANTANDER,3/31/2019,5
PUTUMAYO,3/31/2019,1
QUINDIO,3/31/2019,0
RISARALDA,3/31/2019,2
SAN ANDRES,3/31/2019,4
SANTANDER,3/31/2019,6
SUCRE,3/31/2019,3
TOLIMA,3/31/2019,5
VALLE DEL CAUCA,3/31/2019,15
VAUPES,3/31/2019,0
VICHADA,3/31/2019,0
AMAZONAS,4/7/2019,0
ANTIOQUIA,4/7/2019,16
ARAUCA,4/7/2019,1
ATLANTICO,4/7/2019,10
BOGOTA,4/7/2019,19
BOLIVAR,4/7/2019,8
BOYACA,4/7/2019,1
CALDAS,4/7/2019,4
CAQUETA,4/7/2019,3
CASANARE,4/7/2019,1
CAUCA,4/7/2019,8
CESAR,4/7/2019,14
CHOCO,4/7/2019,2
CORDOBA,4/7/2019,14
CUNDINAMARCA,4/7/2019,7
GUAINIA,4/7/2019,1
GUAVIARE,4/7/2019,1
HUILA,4/7/2019,3
LA GUAJIRA,4/7/2019,8
MAGDALENA,4/7/2019,9
META,4/7/2019,2
NARIÑO,4/7/2019,8
NORTE SANTANDER,4/7/2019,6
PUTUMAYO,4/7/2019,2
QUINDIO,4/7/2019,1
RISARALDA,4/7/2019,2
SAN ANDRES,4/7/2019,0
SANTANDER,4/7/2019,2
SUCRE,4/7/2019,4
TOLIMA,4/7/2019,6
VALLE DEL CAUCA,4/7/2019,16
VAUPES,4/7/2019,0
VICHADA,4/7/2019,2
AMAZONAS,4/14/2019,1
ANTIOQUIA,4/14/2019,21
ARAUCA,4/14/2019,0
ATLANTICO,4/14/2019,11
BOGOTA,4/14/2019,29
BOLIVAR,4/14/2019,10
BOYACA,4/14/2019,2
CALDAS,4/14/2019,4
CAQUETA,4/14/2019,2
CASANARE,4/14/2019,0
CAUCA,4/14/2019,3
CESAR,4/14/2019,4
CHOCO,4/14/2019,3
CORDOBA,4/14/2019,9
CUNDINAMARCA,4/14/2019,8
GUAINIA,4/14/2019,1
GUAVIARE,4/14/2019,2
HUILA,4/14/2019,7
LA GUAJIRA,4/14/2019,9
MAGDALENA,4/14/2019,4
META,4/14/2019,4
NARIÑO,4/14/2019,7
NORTE SANTANDER,4/14/2019,2
PUTUMAYO,4/14/2019,0
QUINDIO,4/14/2019,1
RISARALDA,4/14/2019,1
SAN ANDRES,4/14/2019,1
SANTANDER,4/14/2019,3
SUCRE,4/14/2019,6
TOLIMA,4/14/2019,1
VALLE DEL CAUCA,4/14/2019,8
VAUPES,4/14/2019,0
VICHADA,4/14/2019,2
AMAZONAS,4/21/2019,0
ANTIOQUIA,4/21/2019,30
ARAUCA,4/21/2019,1
ATLANTICO,4/21/2019,15
BOGOTA,4/21/2019,25
BOLIVAR,4/21/2019,14
BOYACA,4/21/2019,3
CALDAS,4/21/2019,1
CAQUETA,4/21/2019,2
CASANARE,4/21/2019,1
CAUCA,4/21/2019,11
CESAR,4/21/2019,10
CHOCO,4/21/2019,5
CORDOBA,4/21/2019,7
CUNDINAMARCA,4/21/2019,6
GUAINIA,4/21/2019,2
GUAVIARE,4/21/2019,0
HUILA,4/21/2019,3
LA GUAJIRA,4/21/2019,7
MAGDALENA,4/21/2019,9
META,4/21/2019,3
NARIÑO,4/21/2019,7
NORTE SANTANDER,4/21/2019,2
PUTUMAYO,4/21/2019,3
QUINDIO,4/21/2019,0
RISARALDA,4/21/2019,1
SAN ANDRES,4/21/2019,0
SANTANDER,4/21/2019,3
SUCRE,4/21/2019,5
TOLIMA,4/21/2019,7
VALLE DEL CAUCA,4/21/2019,12
VAUPES,4/21/2019,0
VICHADA,4/21/2019,0
AMAZONAS,4/28/2019,0
ANTIOQUIA,4/28/2019,33
ARAUCA,4/28/2019,2
ATLANTICO,4/28/2019,12
BOGOTA,4/28/2019,25
BOLIVAR,4/28/2019,9
BOYACA,4/28/2019,7
CALDAS,4/28/2019,2
CAQUETA,4/28/2019,0
CASANARE,4/28/2019,1
CAUCA,4/28/2019,5
CESAR,4/28/2019,16
CHOCO,4/28/2019,1
CORDOBA,4/28/2019,8
CUNDINAMARCA,4/28/2019,15
GUAINIA,4/28/2019,1
GUAVIARE,4/28/2019,0
HUILA,4/28/2019,4
LA GUAJIRA,4/28/2019,4
MAGDALENA,4/28/2019,4
META,4/28/2019,4
NARIÑO,4/28/2019,2
NORTE SANTANDER,4/28/2019,1
PUTUMAYO,4/28/2019,1
QUINDIO,4/28/2019,2
RISARALDA,4/28/2019,2
SAN ANDRES,4/28/2019,0
SANTANDER,4/28/2019,6
SUCRE,4/28/2019,3
TOLIMA,4/28/2019,6
VALLE DEL CAUCA,4/28/2019,19
VAUPES,4/28/2019,0
VICHADA,4/28/2019,0
AMAZONAS,5/5/2019,0
ANTIOQUIA,5/5/2019,24
ARAUCA,5/5/2019,0
ATLANTICO,5/5/2019,15
BOGOTA,5/5/2019,31
BOLIVAR,5/5/2019,8
BOYACA,5/5/2019,1
CALDAS,5/5/2019,7
CAQUETA,5/5/2019,2
CASANARE,5/5/2019,0
CAUCA,5/5/2019,4
CESAR,5/5/2019,8
CHOCO,5/5/2019,7
CORDOBA,5/5/2019,11
CUNDINAMARCA,5/5/2019,4
GUAINIA,5/5/2019,1
GUAVIARE,5/5/2019,0
HUILA,5/5/2019,6
LA GUAJIRA,5/5/2019,6
MAGDALENA,5/5/2019,7
META,5/5/2019,2
NARIÑO,5/5/2019,8
NORTE SANTANDER,5/5/2019,7
PUTUMAYO,5/5/2019,2
QUINDIO,5/5/2019,0
RISARALDA,5/5/2019,2
SAN ANDRES,5/5/2019,0
SANTANDER,5/5/2019,6
SUCRE,5/5/2019,1
TOLIMA,5/5/2019,4
VALLE DEL CAUCA,5/5/2019,14
VAUPES,5/5/2019,0
VICHADA,5/5/2019,1
AMAZONAS,5/12/2019,3
ANTIOQUIA,5/12/2019,18
ARAUCA,5/12/2019,1
ATLANTICO,5/12/2019,20
BOGOTA,5/12/2019,22
BOLIVAR,5/12/2019,10
BOYACA,5/12/2019,2
CALDAS,5/12/2019,4
CAQUETA,5/12/2019,1
CASANARE,5/12/2019,3
CAUCA,5/12/2019,6
CESAR,5/12/2019,8
CHOCO,5/12/2019,1
CORDOBA,5/12/2019,9
CUNDINAMARCA,5/12/2019,14
GUAINIA,5/12/2019,0
GUAVIARE,5/12/2019,1
HUILA,5/12/2019,3
LA GUAJIRA,5/12/2019,6
MAGDALENA,5/12/2019,6
META,5/12/2019,3
NARIÑO,5/12/2019,2
NORTE SANTANDER,5/12/2019,2
PUTUMAYO,5/12/2019,1
QUINDIO,5/12/2019,0
RISARALDA,5/12/2019,5
SAN ANDRES,5/12/2019,0
SANTANDER,5/12/2019,4
SUCRE,5/12/2019,5
TOLIMA,5/12/2019,4
VALLE DEL CAUCA,5/12/2019,13
VAUPES,5/12/2019,1
VICHADA,5/12/2019,1
AMAZONAS,5/19/2019,0
ANTIOQUIA,5/19/2019,16
ARAUCA,5/19/2019,1
ATLANTICO,5/19/2019,17
BOGOTA,5/19/2019,25
BOLIVAR,5/19/2019,7
BOYACA,5/19/2019,8
CALDAS,5/19/2019,2
CAQUETA,5/19/2019,1
CASANARE,5/19/2019,1
CAUCA,5/19/2019,5
CESAR,5/19/2019,9
CHOCO,5/19/2019,4
CORDOBA,5/19/2019,12
CUNDINAMARCA,5/19/2019,11
GUAINIA,5/19/2019,0
GUAVIARE,5/19/2019,0
HUILA,5/19/2019,3
LA GUAJIRA,5/19/2019,7
MAGDALENA,5/19/2019,4
META,5/19/2019,6
NARIÑO,5/19/2019,2
NORTE SANTANDER,5/19/2019,7
PUTUMAYO,5/19/2019,1
QUINDIO,5/19/2019,1
RISARALDA,5/19/2019,2
SAN ANDRES,5/19/2019,0
SANTANDER,5/19/2019,10
SUCRE,5/19/2019,2
TOLIMA,5/19/2019,10
VALLE DEL CAUCA,5/19/2019,16
VAUPES,5/19/2019,1
VICHADA,5/19/2019,0
AMAZONAS,5/26/2019,0
ANTIOQUIA,5/26/2019,26
ARAUCA,5/26/2019,0
ATLANTICO,5/26/2019,9
BOGOTA,5/26/2019,32
BOLIVAR,5/26/2019,8
BOYACA,5/26/2019,1
CALDAS,5/26/2019,6
CAQUETA,5/26/2019,0
CASANARE,5/26/2019,2
CAUCA,5/26/2019,4
CESAR,5/26/2019,7
CHOCO,5/26/2019,5
CORDOBA,5/26/2019,3
CUNDINAMARCA,5/26/2019,6
GUAINIA,5/26/2019,0
GUAVIARE,5/26/2019,1
HUILA,5/26/2019,1
LA GUAJIRA,5/26/2019,16
MAGDALENA,5/26/2019,4
META,5/26/2019,1
NARIÑO,5/26/2019,5
NORTE SANTANDER,5/26/2019,9
PUTUMAYO,5/26/2019,0
QUINDIO,5/26/2019,2
RISARALDA,5/26/2019,0
SAN ANDRES,5/26/2019,0
SANTANDER,5/26/2019,4
SUCRE,5/26/2019,5
TOLIMA,5/26/2019,5
VALLE DEL CAUCA,5/26/2019,17
VAUPES,5/26/2019,1
VICHADA,5/26/2019,1
AMAZONAS,6/2/2019,0
ANTIOQUIA,6/2/2019,14
ARAUCA,6/2/2019,2
ATLANTICO,6/2/2019,12
BOGOTA,6/2/2019,27
BOLIVAR,6/2/2019,4
BOYACA,6/2/2019,5
CALDAS,6/2/2019,4
CAQUETA,6/2/2019,1
CASANARE,6/2/2019,1
CAUCA,6/2/2019,6
CESAR,6/2/2019,2
CHOCO,6/2/2019,1
CORDOBA,6/2/2019,8
CUNDINAMARCA,6/2/2019,10
GUAINIA,6/2/2019,0
GUAVIARE,6/2/2019,1
HUILA,6/2/2019,3
LA GUAJIRA,6/2/2019,11
MAGDALENA,6/2/2019,6
META,6/2/2019,4
NARIÑO,6/2/2019,6
NORTE SANTANDER,6/2/2019,5
PUTUMAYO,6/2/2019,2
QUINDIO,6/2/2019,2
RISARALDA,6/2/2019,2
SAN ANDRES,6/2/2019,0
SANTANDER,6/2/2019,3
SUCRE,6/2/2019,5
TOLIMA,6/2/2019,3
VALLE DEL CAUCA,6/2/2019,17
VAUPES,6/2/2019,0
VICHADA,6/2/2019,3
AMAZONAS,6/9/2019,0
ANTIOQUIA,6/9/2019,14
ARAUCA,6/9/2019,0
ATLANTICO,6/9/2019,12
BOGOTA,6/9/2019,29
BOLIVAR,6/9/2019,9
BOYACA,6/9/2019,1
CALDAS,6/9/2019,0
CAQUETA,6/9/2019,2
CASANARE,6/9/2019,0
CAUCA,6/9/2019,4
CESAR,6/9/2019,3
CHOCO,6/9/2019,4
CORDOBA,6/9/2019,16
CUNDINAMARCA,6/9/2019,6
GUAINIA,6/9/2019,0
GUAVIARE,6/9/2019,0
HUILA,6/9/2019,3
LA GUAJIRA,6/9/2019,14
MAGDALENA,6/9/2019,5
META,6/9/2019,4
NARIÑO,6/9/2019,5
NORTE SANTANDER,6/9/2019,1
PUTUMAYO,6/9/2019,0
QUINDIO,6/9/2019,2
RISARALDA,6/9/2019,3
SAN ANDRES,6/9/2019,0
SANTANDER,6/9/2019,12
SUCRE,6/9/2019,9
TOLIMA,6/9/2019,3
VALLE DEL CAUCA,6/9/2019,15
VAUPES,6/9/2019,0
VICHADA,6/9/2019,2
AMAZONAS,6/16/2019,1
ANTIOQUIA,6/16/2019,26
ARAUCA,6/16/2019,5
ATLANTICO,6/16/2019,17
BOGOTA,6/16/2019,13
BOLIVAR,6/16/2019,7
BOYACA,6/16/2019,2
CALDAS,6/16/2019,3
CAQUETA,6/16/2019,2
CASANARE,6/16/2019,0
CAUCA,6/16/2019,3
CESAR,6/16/2019,8
CHOCO,6/16/2019,6
CORDOBA,6/16/2019,8
CUNDINAMARCA,6/16/2019,8
GUAINIA,6/16/2019,0
GUAVIARE,6/16/2019,1
HUILA,6/16/2019,3
LA GUAJIRA,6/16/2019,11
MAGDALENA,6/16/2019,7
META,6/16/2019,4
NARIÑO,6/16/2019,6
NORTE SANTANDER,6/16/2019,6
PUTUMAYO,6/16/2019,0
QUINDIO,6/16/2019,0
RISARALDA,6/16/2019,4
SAN ANDRES,6/16/2019,0
SANTANDER,6/16/2019,4
SUCRE,6/16/2019,4
TOLIMA,6/16/2019,8
VALLE DEL CAUCA,6/16/2019,16
VAUPES,6/16/2019,0
VICHADA,6/16/2019,1
AMAZONAS,6/23/2019,1
ANTIOQUIA,6/23/2019,27
ARAUCA,6/23/2019,2
ATLANTICO,6/23/2019,20
BOGOTA,6/23/2019,24
BOLIVAR,6/23/2019,4
BOYACA,6/23/2019,4
CALDAS,6/23/2019,0
CAQUETA,6/23/2019,0
CASANARE,6/23/2019,2
CAUCA,6/23/2019,4
CESAR,6/23/2019,6
CHOCO,6/23/2019,1
CORDOBA,6/23/2019,13
CUNDINAMARCA,6/23/2019,7
GUAINIA,6/23/2019,1
GUAVIARE,6/23/2019,0
HUILA,6/23/2019,4
LA GUAJIRA,6/23/2019,7
MAGDALENA,6/23/2019,15
META,6/23/2019,4
NARIÑO,6/23/2019,6
NORTE SANTANDER,6/23/2019,4
PUTUMAYO,6/23/2019,2
QUINDIO,6/23/2019,1
RISARALDA,6/23/2019,3
SAN ANDRES,6/23/2019,0
SANTANDER,6/23/2019,2
SUCRE,6/23/2019,2
TOLIMA,6/23/2019,4
VALLE DEL CAUCA,6/23/2019,14
VAUPES,6/23/2019,0
VICHADA,6/23/2019,1
AMAZONAS,6/30/2019,1
ANTIOQUIA,6/30/2019,17
ARAUCA,6/30/2019,1
ATLANTICO,6/30/2019,14
BOGOTA,6/30/2019,28
BOLIVAR,6/30/2019,8
BOYACA,6/30/2019,2
CALDAS,6/30/2019,2
CAQUETA,6/30/2019,3
CASANARE,6/30/2019,1
CAUCA,6/30/2019,7
CESAR,6/30/2019,4
CHOCO,6/30/2019,3
CORDOBA,6/30/2019,7
CUNDINAMARCA,6/30/2019,6
GUAINIA,6/30/2019,0
GUAVIARE,6/30/2019,1
HUILA,6/30/2019,9
LA GUAJIRA,6/30/2019,9
MAGDALENA,6/30/2019,3
META,6/30/2019,0
NARIÑO,6/30/2019,8
NORTE SANTANDER,6/30/2019,9
PUTUMAYO,6/30/2019,0
QUINDIO,6/30/2019,3
RISARALDA,6/30/2019,1
SAN ANDRES,6/30/2019,0
SANTANDER,6/30/2019,4
SUCRE,6/30/2019,5
TOLIMA,6/30/2019,3
VALLE DEL CAUCA,6/30/2019,14
VAUPES,6/30/2019,2
VICHADA,6/30/2019,1
AMAZONAS,7/7/2019,1
ANTIOQUIA,7/7/2019,9
ARAUCA,7/7/2019,0
ATLANTICO,7/7/2019,18
BOGOTA,7/7/2019,28
BOLIVAR,7/7/2019,6
BOYACA,7/7/2019,1
CALDAS,7/7/2019,2
CAQUETA,7/7/2019,3
CASANARE,7/7/2019,0
CAUCA,7/7/2019,3
CESAR,7/7/2019,4
CHOCO,7/7/2019,0
CORDOBA,7/7/2019,14
CUNDINAMARCA,7/7/2019,7
GUAINIA,7/7/2019,0
GUAVIARE,7/7/2019,2
HUILA,7/7/2019,8
LA GUAJIRA,7/7/2019,12
MAGDALENA,7/7/2019,7
META,7/7/2019,5
NARIÑO,7/7/2019,8
NORTE SANTANDER,7/7/2019,6
PUTUMAYO,7/7/2019,1
QUINDIO,7/7/2019,0
RISARALDA,7/7/2019,1
SAN ANDRES,7/7/2019,0
SANTANDER,7/7/2019,2
SUCRE,7/7/2019,9
TOLIMA,7/7/2019,6
VALLE DEL CAUCA,7/7/2019,5
VAUPES,7/7/2019,0
VICHADA,7/7/2019,1
AMAZONAS,7/14/2019,0
ANTIOQUIA,7/14/2019,17
ARAUCA,7/14/2019,1
ATLANTICO,7/14/2019,12
BOGOTA,7/14/2019,22
BOLIVAR,7/14/2019,8
BOYACA,7/14/2019,4
CALDAS,7/14/2019,1
CAQUETA,7/14/2019,3
CASANARE,7/14/2019,0
CAUCA,7/14/2019,1
CESAR,7/14/2019,6
CHOCO,7/14/2019,5
CORDOBA,7/14/2019,9
CUNDINAMARCA,7/14/2019,7
GUAINIA,7/14/2019,0
