exec_date,index,entity,year,period,total
2020-12-16 11:40:22.538824,398,05000,2018,9,0.0
2020-12-16 11:40:22.538824,399,05000,2018,10,0.0
2020-12-16 11:40:22.538824,400,05000,2018,11,0.0
2020-12-16 11:40:22.538824,401,05000,2018,12,0.1495
2020-12-16 11:40:22.538824,402,05000,2018,13,0.1943
2020-12-16 11:40:22.538824,403,05000,2019,1,259.1469
2020-12-16 11:40:22.538824,404,05000,2019,2,296.1721
2020-12-16 11:40:22.538824,405,05000,2019,3,288.7552
2020-12-16 11:40:22.538824,406,05000,2019,4,267.4502
2020-12-16 11:40:22.538824,407,05000,2019,5,244.0768
2020-12-16 11:40:22.538824,408,05000,2019,6,227.7065
2020-12-16 11:40:22.538824,409,05000,2019,7,235.7143
2020-12-16 11:40:22.538824,410,05000,2019,8,278.0584
2020-12-16 11:40:22.538824,411,05000,2019,9,245.0667
2020-12-16 11:40:22.538824,412,05000,2019,10,261.8359
2020-12-16 11:40:22.538824,413,05000,2019,11,235.0199
2020-12-16 11:40:22.538824,414,05000,2019,12,241.8606
2020-12-16 11:40:22.538824,415,05000,2019,13,211.9272
2020-12-16 11:40:22.538824,416,05000,2020,1,245.2573
2020-12-16 11:40:22.538824,417,05000,2020,2,268.252
2020-12-16 11:40:22.538824,418,05000,2020,3,217.2517
2020-12-16 11:40:22.538824,419,05000,2020,4,54.1997
2020-12-16 11:40:22.538824,420,05000,2020,5,0.0
2020-12-16 11:40:22.538824,421,05000,2020,6,0.0
2020-12-16 11:40:22.538824,422,05000,2020,7,0.0
2020-12-16 11:40:22.538824,423,05000,2020,8,0.0
2020-12-16 11:40:22.538824,424,05000,2020,9,0.0
2020-12-16 11:40:22.538824,425,05000,2020,10,0.0
2020-12-16 11:40:22.538824,426,05000,2020,11,0.0
2020-12-16 11:40:22.538824,427,05000,2020,12,0.0
2020-12-16 11:40:22.538824,428,05000,2020,13,0.0
2020-12-16 11:40:22.538824,429,81000,2010,1,0.0
2020-12-16 11:40:22.538824,430,81000,2010,2,1690.2251
2020-12-16 11:40:22.538824,431,81000,2010,3,0.0
2020-12-16 11:40:22.538824,432,81000,2010,4,0.0
2020-12-16 11:40:22.538824,433,81000,2010,5,0.0
2020-12-16 11:40:22.538824,434,81000,2010,6,0.0
2020-12-16 11:40:22.538824,435,81000,2010,7,0.0
2020-12-16 11:40:22.538824,436,81000,2010,8,71.0993
2020-12-16 11:40:22.538824,437,81000,2010,9,96.5497
2020-12-16 11:40:22.538824,438,81000,2010,10,117.1523
2020-12-16 11:40:22.538824,439,81000,2010,11,218.5497
2020-12-16 11:40:22.538824,440,81000,2010,12,179.7682
2020-12-16 11:40:22.538824,441,81000,2010,13,119.9801
2020-12-16 11:40:22.538824,442,81000,2011,1,193.5595
2020-12-16 11:40:22.538824,443,81000,2011,2,176.7976
2020-12-16 11:40:22.538824,444,81000,2011,3,231.8723
2020-12-16 11:40:22.538824,445,81000,2011,4,104.1629
2020-12-16 11:40:22.538824,446,81000,2011,5,261.405
2020-12-16 11:40:22.538824,447,81000,2011,6,187.174
2020-12-16 11:40:22.538824,448,81000,2011,7,178.7931
2020-12-16 11:40:22.538824,449,81000,2011,8,154.4485
2020-12-16 11:40:22.538824,450,81000,2011,9,151.6548
2020-12-16 11:40:22.538824,451,81000,2011,10,153.2512
